Longitude,Latitude
106.16576190000,-5.92717574000
106.12836622000,-5.92752450000
106.16576247000,-5.92744707000
106.16603345000,-5.92744650000
106.16576304000,-5.92771841000
106.16603402000,-5.92771784000
106.16630501000,-5.92771726000
106.16576361000,-5.92798974000
106.16603459000,-5.92798917000
106.16630558000,-5.92798860000
106.16657657000,-5.92798803000
106.16603516000,-5.92826050000
106.16630615000,-5.92825993000
106.16657714000,-5.92825936000
106.16630672000,-5.92853127000
106.16657771000,-5.92853070000
106.16630729000,-5.92880260000
106.16657828000,-5.92880203000
106.16684926000,-5.92880146000
106.16657885000,-5.92907336000
106.16684983000,-5.92907279000
106.16712082000,-5.92907222000
106.16685040000,-5.92934413000
106.16712139000,-5.92934355000
106.16712196000,-5.92961489000
106.16739294000,-5.92961432000
106.16712253000,-5.92988622000
106.16739351000,-5.92988565000
106.16712310000,-5.93015756000
106.16739409000,-5.93015698000
106.16766507000,-5.93015641000
106.16739466000,-5.93042832000
106.16766564000,-5.93042775000
106.16739523000,-5.93069965000
106.16766621000,-5.93069908000
106.16766678000,-5.93097041000
106.16793777000,-5.93096984000
106.16766735000,-5.93124175000
106.16793834000,-5.93124118000
106.16820933000,-5.93124060000
106.16766793000,-5.93151308000
106.16793891000,-5.93151251000
106.16820990000,-5.93151194000
106.16793948000,-5.93178384000
106.16848203000,-5.93205403000
106.16848260000,-5.93232537000
106.16875359000,-5.93232479000
106.16848317000,-5.93259670000
106.16875416000,-5.93259613000
106.16875473000,-5.93286746000
106.16875530000,-5.93313879000
106.16902629000,-5.93313822000
106.16875587000,-5.93341013000
106.16902686000,-5.93340956000
106.16929785000,-5.93340898000
106.16902743000,-5.93368089000
106.16929842000,-5.93368032000
106.16902801000,-5.93395222000
106.16929899000,-5.93395165000
106.16956998000,-5.93395108000
106.14003266000,-5.93428405000
106.16902858000,-5.93422356000
106.16929957000,-5.93422298000
106.16957055000,-5.93422241000
106.16930014000,-5.93449432000
106.16957113000,-5.93449374000
106.16930071000,-5.93476565000
106.16957170000,-5.93476508000
106.13976334000,-5.93509862000
106.14003433000,-5.93509806000
106.16930128000,-5.93503698000
106.16957227000,-5.93503641000
106.16984326000,-5.93503584000
106.14003489000,-5.93536939000
106.16930185000,-5.93530832000
106.16957284000,-5.93530774000
106.16984383000,-5.93530717000
106.14003545000,-5.93564073000
106.16957341000,-5.93557908000
106.16984440000,-5.93557850000
106.13976501000,-5.93591262000
106.14003601000,-5.93591207000
106.16930300000,-5.93585098000
106.16957399000,-5.93585041000
106.16821961000,-5.93612461000
106.16794919000,-5.93639651000
106.16822018000,-5.93639594000
106.16767878000,-5.93666842000
106.14058022000,-5.93699629000
106.14085122000,-5.93699573000
106.14112221000,-5.93699517000
106.16876388000,-5.93720880000
106.16930586000,-5.93720765000
106.16957685000,-5.93720708000
106.16984784000,-5.93720650000
106.17011883000,-5.93720593000
106.16957742000,-5.93747841000
106.16984841000,-5.93747784000
106.17011940000,-5.93747726000
106.17039039000,-5.93747669000
106.16930700000,-5.93775032000
106.16957799000,-5.93774974000
106.16984898000,-5.93774917000
106.17011997000,-5.93774860000
106.16876559000,-5.93802280000
106.17012055000,-5.93801993000
106.17039154000,-5.93801936000
106.17066253000,-5.93801878000
106.14139599000,-5.93835130000
106.17039211000,-5.93829069000
106.17066310000,-5.93829012000
106.17066367000,-5.93856145000
106.17066424000,-5.93883278000
106.16958085000,-5.93910641000
106.16985185000,-5.93910584000
106.17012284000,-5.93910526000
106.17039383000,-5.93910469000
106.17066482000,-5.93910412000
106.16849746000,-5.93938004000
106.16876845000,-5.93937946000
106.16903944000,-5.93937889000
106.16931044000,-5.93937832000
106.16958143000,-5.93937774000
106.16985242000,-5.93937717000
106.17012341000,-5.93937660000
106.17039440000,-5.93937602000
106.17066539000,-5.93937545000
106.16876903000,-5.93965080000
106.16904002000,-5.93965022000
106.16931101000,-5.93964965000
106.16958200000,-5.93964908000
106.16985299000,-5.93964850000
106.17012398000,-5.93964793000
106.17039497000,-5.93964736000
106.17066596000,-5.93964678000
106.16985356000,-5.93991984000
106.17012455000,-5.93991926000
106.17039555000,-5.93991869000
106.12622640000,-5.94136712000
106.16524956000,-5.94128623000
106.16552055000,-5.94128566000
106.16497914000,-5.94155814000
106.16525013000,-5.94155757000
106.16552112000,-5.94155700000
106.16579212000,-5.94155643000
106.12704049000,-5.94190814000
106.16470872000,-5.94183004000
106.16497971000,-5.94182947000
106.16525070000,-5.94182890000
106.16552170000,-5.94182833000
106.16633467000,-5.94182662000
106.16823162000,-5.94182261000
106.16850261000,-5.94182204000
106.16877360000,-5.94182146000
106.16769021000,-5.94209509000
106.16796120000,-5.94209452000
106.16823219000,-5.94209394000
106.16850318000,-5.94209337000
106.16877418000,-5.94209280000
106.16741979000,-5.94236699000
106.16769078000,-5.94236642000
106.16796177000,-5.94236585000
106.16823276000,-5.94236528000
106.16850376000,-5.94236470000
106.16877475000,-5.94236413000
106.16904574000,-5.94236356000
106.16769135000,-5.94263776000
106.16796234000,-5.94263718000
106.16823334000,-5.94263661000
106.16850433000,-5.94263604000
106.16877532000,-5.94263546000
106.16904631000,-5.94263489000
106.16769192000,-5.94290909000
106.16796291000,-5.94290852000
106.16823391000,-5.94290794000
106.16850490000,-5.94290737000
106.16877589000,-5.94290680000
106.16904689000,-5.94290622000
106.12270785000,-5.94354499000
106.13246374000,-5.94352508000
106.13273474000,-5.94352453000
106.16633810000,-5.94345462000
106.16660909000,-5.94345405000
106.16688009000,-5.94345347000
106.12270840000,-5.94381633000
106.12297940000,-5.94381578000
106.13300629000,-5.94379531000
106.13273585000,-5.94406720000
106.13300684000,-5.94406664000
106.15658346000,-5.94401779000
106.15360365000,-5.94456669000
106.15414564000,-5.94456556000
106.15604260000,-5.94456160000
106.15631360000,-5.94456103000
106.15658459000,-5.94456046000
106.15685559000,-5.94455989000
106.15712658000,-5.94455933000
106.16606939000,-5.94454052000
106.16634039000,-5.94453995000
106.15523018000,-5.94483463000
106.15685615000,-5.94483123000
106.15712715000,-5.94483066000
106.16579897000,-5.94481243000
106.16606996000,-5.94481186000
106.16634096000,-5.94481129000
106.16661195000,-5.94481071000
106.15821170000,-5.94509972000
106.15848269000,-5.94509916000
106.16579954000,-5.94508376000
106.16607053000,-5.94508319000
106.16634153000,-5.94508262000
106.13735505000,-5.95002713000
106.13735561000,-5.95029847000
