Longitude,Latitude
106.15088975000,-5.94267300000
106.15116075000,-5.94267244000
106.15143174000,-5.94267187000
106.15170273000,-5.94267131000
106.15197373000,-5.94267074000
106.15224472000,-5.94267018000
106.15766460000,-5.94265885000
106.15793560000,-5.94265828000
106.14872236000,-5.94294885000
106.14899335000,-5.94294828000
106.14926435000,-5.94294772000
106.14953534000,-5.94294716000
106.14980634000,-5.94294659000
106.15007733000,-5.94294603000
106.15034833000,-5.94294546000
106.15061932000,-5.94294490000
106.15089032000,-5.94294434000
106.15116131000,-5.94294377000
106.15143230000,-5.94294321000
106.15170330000,-5.94294264000
106.15197429000,-5.94294208000
106.15224529000,-5.94294151000
106.15712318000,-5.94293132000
106.15739418000,-5.94293075000
106.15766517000,-5.94293018000
106.15007790000,-5.94321736000
106.15034889000,-5.94321680000
106.15061988000,-5.94321624000
106.15089088000,-5.94321567000
106.15116187000,-5.94321511000
106.15143287000,-5.94321454000
106.15170386000,-5.94321398000
106.15197486000,-5.94321341000
106.15739474000,-5.94320209000
106.15766574000,-5.94320152000
106.15062045000,-5.94348757000
106.15089144000,-5.94348701000
106.15116244000,-5.94348644000
106.15143343000,-5.94348588000
106.15170443000,-5.94348531000
106.15197542000,-5.94348475000
106.15224642000,-5.94348418000
106.15739531000,-5.94347342000
106.15143400000,-5.94375721000
106.15170499000,-5.94375665000
106.15197599000,-5.94375608000
106.15224698000,-5.94375552000
106.15251798000,-5.94375495000
106.15197655000,-5.94402742000
106.15224755000,-5.94402685000
106.15251854000,-5.94402629000
106.15224811000,-5.94429819000
106.15251910000,-5.94429762000
